100% const,51% cos(15x) + cos(15y)|34% cos(18x) + cos(18y)|12% cos(1x) + cos(1y)|2% cos(30x) + cos(30y)|0% cos(8x) + cos(8y),100% cos(15x) + cos(15y),100% cos(15x) + cos(15y),99% cos(1x) + cos(1y)|0% cos(18x) + cos(18y),91% cos(1x) + cos(1y)|8% cos(18x) + cos(18y)|0% cos(15x) + cos(15y),94% cos(18x) + cos(18y)|6% cos(1x) + cos(1y),98% cos(18x) + cos(18y)|2% cos(1x) + cos(1y),51% cos(56x) + cos(56y)|40% cos(8x) + cos(8y)|4% cos(55x) + cos(55y)|1% cos(24x) + cos(24y)|1% cos(54x) + cos(54y)|0% cos(10x) + cos(10y),55% cos(56x) + cos(56y)|37% cos(8x) + cos(8y)|4% cos(55x) + cos(55y)|1% cos(24x) + cos(24y)|1% cos(36x) + cos(36y)|1% cos(54x) + cos(54y)|0% cos(53x) + cos(53y),54% cos(56x) + cos(56y)|40% cos(8x) + cos(8y)|4% cos(55x) + cos(55y)|1% cos(24x) + cos(24y)|1% cos(54x) + cos(54y)|0% cos(53x) + cos(53y),74% cos(8x) + cos(8y)|20% cos(56x) + cos(56y)|2% cos(24x) + cos(24y)|1% cos(55x) + cos(55y)|0% cos(45x) + cos(45y),97% cos(36x) + cos(36y)|1% cos(56x) + cos(56y)|0% cos(3x) + cos(3y),97% cos(36x) + cos(36y)|0% cos(30x) + cos(30y),75% cos(3x) + cos(3y)|6% cos(45x) + cos(45y)|4% cos(5x) + cos(5y)|2% cos(52x) + cos(52y)|1% cos(17x) + cos(17y)|1% cos(50x) + cos(50y)|1% cos(7x) + cos(7y),66% cos(45x) + cos(45y)|8% cos(3x) + cos(3y)|5% cos(33x) + cos(33y)|4% cos(38x) + cos(38y)|2% cos(27x) + cos(27y)|1% cos(34x) + cos(34y)|1% cos(51x) + cos(51y),61% cos(30x) + cos(30y)|5% cos(53x) + cos(53y)|3% cos(2x) + cos(2y)|2% cos(20x) + cos(20y)|2% cos(51x) + cos(51y)|2% cos(16x) + cos(16y)|2% cos(48x) + cos(48y),47% cos(2x) + cos(2y)|9% cos(6x) + cos(6y)|5% cos(33x) + cos(33y)|4% cos(10x) + cos(10y)|3% cos(30x) + cos(30y)|3% cos(35x) + cos(35y)|2% cos(16x) + cos(16y),17% cos(30x) + cos(30y)|13% cos(2x) + cos(2y)|7% cos(4x) + cos(4y)|6% cos(7x) + cos(7y)|6% cos(33x) + cos(33y)|5% cos(21x) + cos(21y)|4% cos(12x) + cos(12y),10% cos(22x) + cos(22y)|8% cos(17x) + cos(17y)|7% cos(52x) + cos(52y)|7% cos(2x) + cos(2y)|7% cos(35x) + cos(35y)|6% cos(21x) + cos(21y)|5% cos(51x) + cos(51y),12% cos(17x) + cos(17y)|10% cos(19x) + cos(19y)|10% cos(7x) + cos(7y)|9% cos(37x) + cos(37y)|8% cos(35x) + cos(35y)|4% cos(3x) + cos(3y)|3% cos(16x) + cos(16y),11% cos(35x) + cos(35y)|9% cos(7x) + cos(7y)|6% cos(44x) + cos(44y)|5% cos(51x) + cos(51y)|5% cos(52x) + cos(52y)|4% cos(3x) + cos(3y)|4% cos(12x) + cos(12y),13% cos(7x) + cos(7y)|10% cos(17x) + cos(17y)|6% cos(19x) + cos(19y)|5% cos(30x) + cos(30y)|5% cos(51x) + cos(51y)|5% cos(16x) + cos(16y)|3% cos(21x) + cos(21y),17% cos(7x) + cos(7y)|10% cos(51x) + cos(51y)|6% cos(24x) + cos(24y)|4% cos(10x) + cos(10y)|4% cos(28x) + cos(28y)|4% cos(55x) + cos(55y)|4% cos(33x) + cos(33y),6% cos(7x) + cos(7y)|6% cos(32x) + cos(32y)|5% cos(4x) + cos(4y)|5% cos(19x) + cos(19y)|5% cos(21x) + cos(21y)|5% cos(35x) + cos(35y)|4% cos(23x) + cos(23y),10% cos(21x) + cos(21y)|7% cos(11x) + cos(11y)|7% cos(33x) + cos(33y)|5% cos(5x) + cos(5y)|4% cos(24x) + cos(24y)|4% cos(4x) + cos(4y)|4% cos(53x) + cos(53y),13% cos(34x) + cos(34y)|8% cos(2x) + cos(2y)|7% cos(37x) + cos(37y)|6% cos(7x) + cos(7y)|5% cos(45x) + cos(45y)|5% cos(22x) + cos(22y)|5% cos(29x) + cos(29y),8% cos(33x) + cos(33y)|6% cos(12x) + cos(12y)|5% cos(26x) + cos(26y)|5% cos(29x) + cos(29y)|5% cos(10x) + cos(10y)|4% cos(16x) + cos(16y)|4% cos(21x) + cos(21y),8% cos(33x) + cos(33y)|7% cos(11x) + cos(11y)|6% cos(34x) + cos(34y)|5% cos(24x) + cos(24y)|5% cos(12x) + cos(12y)|5% cos(31x) + cos(31y)|4% cos(51x) + cos(51y),11% cos(41x) + cos(41y)|7% cos(2x) + cos(2y)|6% cos(21x) + cos(21y)|5% cos(7x) + cos(7y)|4% cos(32x) + cos(32y)|4% cos(53x) + cos(53y)|4% cos(25x) + cos(25y),6% cos(33x) + cos(33y)|5% cos(25x) + cos(25y)|5% cos(35x) + cos(35y)|5% cos(4x) + cos(4y)|5% cos(21x) + cos(21y)|4% cos(24x) + cos(24y)|4% cos(41x) + cos(41y),9% cos(14x) + cos(14y)|7% cos(4x) + cos(4y)|7% cos(7x) + cos(7y)|6% cos(11x) + cos(11y)|6% cos(47x) + cos(47y)|5% cos(19x) + cos(19y)|4% cos(40x) + cos(40y),14% cos(17x) + cos(17y)|7% cos(53x) + cos(53y)|6% cos(40x) + cos(40y)|5% cos(3x) + cos(3y)|5% cos(55x) + cos(55y)|4% cos(7x) + cos(7y)|4% cos(27x) + cos(27y),9% cos(54x) + cos(54y)|9% cos(7x) + cos(7y)|6% cos(38x) + cos(38y)|5% cos(39x) + cos(39y)|5% cos(50x) + cos(50y)|4% cos(28x) + cos(28y)|3% cos(42x) + cos(42y),9% cos(38x) + cos(38y)|7% cos(35x) + cos(35y)|7% cos(39x) + cos(39y)|5% cos(13x) + cos(13y)|4% cos(41x) + cos(41y)|4% cos(3x) + cos(3y)|4% cos(47x) + cos(47y),12% cos(38x) + cos(38y)|10% cos(39x) + cos(39y)|7% cos(50x) + cos(50y)|5% cos(7x) + cos(7y)|4% cos(14x) + cos(14y)|4% cos(20x) + cos(20y)|3% cos(37x) + cos(37y),11% cos(20x) + cos(20y)|9% cos(37x) + cos(37y)|6% cos(51x) + cos(51y)|5% cos(39x) + cos(39y)|4% cos(47x) + cos(47y)|4% cos(11x) + cos(11y)|4% cos(12x) + cos(12y),10% cos(46x) + cos(46y)|9% cos(54x) + cos(54y)|6% cos(10x) + cos(10y)|6% cos(4x) + cos(4y)|6% cos(33x) + cos(33y)|4% cos(28x) + cos(28y)|4% cos(21x) + cos(21y),14% cos(7x) + cos(7y)|11% cos(50x) + cos(50y)|6% cos(51x) + cos(51y)|6% cos(55x) + cos(55y)|4% cos(20x) + cos(20y)|4% cos(42x) + cos(42y)|4% cos(31x) + cos(31y),10% cos(23x) + cos(23y)|6% cos(24x) + cos(24y)|5% cos(19x) + cos(19y)|5% cos(12x) + cos(12y)|5% cos(26x) + cos(26y)|5% cos(6x) + cos(6y)|5% cos(51x) + cos(51y),8% cos(46x) + cos(46y)|8% cos(23x) + cos(23y)|6% cos(44x) + cos(44y)|6% cos(29x) + cos(29y)|5% cos(24x) + cos(24y)|4% cos(48x) + cos(48y)|4% cos(33x) + cos(33y),6% cos(54x) + cos(54y)|6% cos(40x) + cos(40y)|6% cos(20x) + cos(20y)|6% cos(51x) + cos(51y)|5% cos(48x) + cos(48y)|5% cos(10x) + cos(10y)|5% cos(38x) + cos(38y),13% cos(7x) + cos(7y)|9% cos(38x) + cos(38y)|7% cos(5x) + cos(5y)|6% cos(25x) + cos(25y)|6% cos(10x) + cos(10y)|5% cos(46x) + cos(46y)|4% cos(23x) + cos(23y),14% cos(20x) + cos(20y)|6% cos(23x) + cos(23y)|5% cos(7x) + cos(7y)|5% cos(17x) + cos(17y)|5% cos(31x) + cos(31y)|5% cos(40x) + cos(40y)|4% cos(24x) + cos(24y),10% cos(6x) + cos(6y)|6% cos(29x) + cos(29y)|5% cos(53x) + cos(53y)|5% cos(32x) + cos(32y)|4% cos(23x) + cos(23y)|4% cos(22x) + cos(22y)|4% cos(13x) + cos(13y),9% cos(6x) + cos(6y)|6% cos(44x) + cos(44y)|5% cos(16x) + cos(16y)|5% cos(41x) + cos(41y)|5% cos(33x) + cos(33y)|5% cos(13x) + cos(13y)|5% cos(9x) + cos(9y),9% cos(34x) + cos(34y)|6% cos(39x) + cos(39y)|6% cos(13x) + cos(13y)|5% cos(52x) + cos(52y)|5% cos(42x) + cos(42y)|5% cos(43x) + cos(43y)|5% cos(46x) + cos(46y),7% cos(22x) + cos(22y)|6% cos(41x) + cos(41y)|6% cos(13x) + cos(13y)|6% cos(35x) + cos(35y)|5% cos(12x) + cos(12y)|5% cos(37x) + cos(37y)|4% cos(4x) + cos(4y),10% cos(48x) + cos(48y)|8% cos(37x) + cos(37y)|5% cos(32x) + cos(32y)|5% cos(54x) + cos(54y)|5% cos(25x) + cos(25y)|5% cos(40x) + cos(40y)|4% cos(9x) + cos(9y),11% cos(43x) + cos(43y)|8% cos(5x) + cos(5y)|6% cos(42x) + cos(42y)|5% cos(49x) + cos(49y)|5% cos(34x) + cos(34y)|5% cos(20x) + cos(20y)|4% cos(17x) + cos(17y)
100% const,99% cos(15x) + cos(15y)|0% cos(15x) * cos(18y),96% cos(18x) + cos(18y)|2% cos(15x) * cos(15y)|2% cos(1x) + cos(1y)|0% cos(1x) * cos(1y),96% cos(18x) + cos(18y)|3% cos(1x) + cos(1y),92% cos(1x) + cos(1y)|5% cos(18x) + cos(18y)|1% cos(15x) + cos(15y)|0% cos(3x) + cos(3y),60% cos(15x) * cos(15y)|12% cos(1x) * cos(1y)|11% cos(15x) + cos(15y)|11% cos(30x) + cos(30y)|2% cos(18x) + cos(18y)|1% cos(2x) + cos(2y)|0% cos(2x) * cos(2y),86% cos(15x) + cos(15y)|8% cos(15x) * cos(15y)|2% cos(1x) * cos(1y)|2% cos(30x) + cos(30y)|1% cos(18x) + cos(18y)|1% cos(1x) + cos(1y)|0% cos(45x) + cos(45y),66% cos(15x + 15y)|24% cos(30x) + cos(30y)|4% cos(1x + 1y)|1% cos(1x - 1y)|1% cos(2x) + cos(2y)|1% cos(15x) + cos(15y)|0% cos(30x + 30y),66% cos(1x) * cos(1y)|14% cos(15x) * cos(15y)|10% cos(2x) + cos(2y)|3% cos(30x) + cos(30y)|3% cos(2x) * cos(2y)|1% cos(3x) * cos(1y)|1% cos(1x) * cos(3y),63% cos(1x + 1y)|15% cos(2x) + cos(2y)|6% cos(1x - 1y)|4% cos(15x + 15y)|3% cos(2x + 2y)|2% cos(30x) + cos(30y)|1% cos(3x - 1y),76% cos(56x) + cos(56y)|7% cos(1x) * cos(56y)|7% cos(56x) * cos(1y)|2% cos(55x) * cos(1y)|2% cos(1x) * cos(55y)|1% cos(55x) + cos(55y)|1% cos(1x) * cos(1y),95% cos(1x) + cos(1y)|2% cos(8x) + cos(8y)|1% cos(56x) + cos(56y)|1% cos(3x) + cos(3y)|0% cos(15x) + cos(15y),91% cos(8x) + cos(8y)|3% cos(1x) + cos(1y)|2% cos(24x) + cos(24y)|1% cos(56x) + cos(56y)|0% cos(10x) + cos(10y),90% cos(8x) + cos(8y)|4% cos(56x) + cos(56y)|2% cos(24x) + cos(24y)|1% cos(36x) + cos(36y)|0% cos(1x) * cos(56y),70% cos(56x) + cos(56y)|6% cos(36x) + cos(36y)|6% cos(1x) * cos(56y)|6% cos(56x) * cos(1y)|5% cos(8x) + cos(8y)|1% cos(55x) * cos(1y)|1% cos(1x) * cos(55y),88% cos(36x) + cos(36y)|4% cos(56x) + cos(56y)|1% cos(8x) + cos(8y)|1% cos(18x) * cos(18y)|1% cos(15x) * cos(15y)|0% cos(1x) * cos(56y),94% cos(36x) + cos(36y)|2% cos(18x) * cos(18y)|0% cos(30x) + cos(30y),16% cos(17x) + cos(17y)|16% cos(19x) + cos(19y)|15% cos(18x) * cos(1y)|15% cos(1x) * cos(18y)|3% cos(7x) + cos(7y)|2% cos(33x) + cos(33y)|2% cos(9x) + cos(9y),16% cos(3x) + cos(3y)|15% cos(33x) + cos(33y)|13% cos(18x) * cos(15y)|13% cos(15x) * cos(18y)|5% cos(19x) + cos(19y)|5% cos(17x) + cos(17y)|5% cos(18x) * cos(1y),22% cos(7x) + cos(7y)|13% cos(9x) + cos(9y)|13% cos(8x) * cos(1y)|13% cos(1x) * cos(8y)|4% cos(3x) + cos(3y)|3% cos(15x) * cos(18y)|3% cos(18x) * cos(15y),9% cos(19x) + cos(19y)|9% cos(17x) + cos(17y)|9% cos(18x) * cos(1y)|9% cos(1x) * cos(18y)|6% cos(3x) + cos(3y)|6% cos(9x) + cos(9y)|5% cos(33x) + cos(33y),14% cos(7x) + cos(7y)|12% cos(3x) + cos(3y)|12% cos(33x) + cos(33y)|10% cos(18x) * cos(15y)|10% cos(15x) * cos(18y)|4% cos(8x) * cos(15y)|4% cos(15x) * cos(8y),14% cos(9x) + cos(9y)|12% cos(8x) * cos(1y)|12% cos(1x) * cos(8y)|10% cos(23x) + cos(23y)|10% cos(7x) + cos(7y)|9% cos(8x) * cos(15y)|9% cos(15x) * cos(8y),9% cos(33x) + cos(33y)|8% cos(3x) + cos(3y)|7% cos(19x) + cos(19y)|7% cos(15x) * cos(18y)|7% cos(18x) * cos(15y)|7% cos(1x) * cos(18y)|7% cos(18x) * cos(1y),16% cos(23x) + cos(23y)|15% cos(15x) * cos(8y)|15% cos(8x) * cos(15y)|7% cos(7x) + cos(7y)|6% cos(16x) + cos(16y)|5% cos(9x) + cos(9y)|5% cos(1x) * cos(15y),13% cos(1x) * cos(15y)|13% cos(15x) * cos(1y)|13% cos(16x) + cos(16y)|13% cos(14x) + cos(14y)|8% cos(7x) + cos(7y)|4% cos(23x) + cos(23y)|4% cos(15x) * cos(8y),17% cos(1x) * cos(15y)|17% cos(15x) * cos(1y)|17% cos(14x) + cos(14y)|17% cos(16x) + cos(16y)|4% cos(7x) + cos(7y)|3% cos(23x) + cos(23y)|3% cos(15x) * cos(8y),9% cos(10x) + cos(10y)|8% cos(26x) + cos(26y)|8% cos(8x) * cos(18y)|8% cos(18x) * cos(8y)|4% cos(37x) + cos(37y)|4% cos(16x) + cos(16y)|4% cos(1x) * cos(36y),7% cos(10x) + cos(10y)|7% cos(35x) + cos(35y)|7% cos(26x) + cos(26y)|6% cos(8x) * cos(18y)|6% cos(18x) * cos(8y)|6% cos(1x) * cos(36y)|6% cos(36x) * cos(1y),10% cos(51x) + cos(51y)|10% cos(37x) + cos(37y)|9% cos(35x) + cos(35y)|9% cos(21x) + cos(21y)|8% cos(36x) * cos(15y)|8% cos(15x) * cos(36y)|8% cos(36x) * cos(1y),6% cos(37x) + cos(37y)|6% cos(36x) * cos(1y)|6% cos(1x) * cos(36y)|6% cos(55x) + cos(55y)|6% cos(35x) + cos(35y)|5% cos(10x) + cos(10y)|5% cos(8x) * cos(18y),13% cos(14x) + cos(14y)|10% cos(1x) * cos(15y)|10% cos(15x) * cos(1y)|8% cos(16x) + cos(16y)|6% cos(21x) + cos(21y)|6% cos(51x) + cos(51y)|6% cos(3x) + cos(3y),9% cos(18x) * cos(18y)|5% cos(55x) + cos(55y)|5% cos(37x) + cos(37y)|4% cos(26x) + cos(26y)|4% cos(16x) + cos(16y)|4% cos(1x) * cos(36y)|4% cos(36x) * cos(1y),19% cos(18x) * cos(18y)|6% cos(33x) + cos(33y)|6% cos(15x) * cos(18y)|6% cos(18x) * cos(15y)|4% cos(21x) + cos(21y)|3% cos(55x) + cos(55y)|2% cos(16x) + cos(16y),10% cos(3x) + cos(3y)|9% cos(33x) + cos(33y)|8% cos(15x) * cos(18y)|8% cos(18x) * cos(15y)|6% cos(51x) + cos(51y)|4% cos(21x) + cos(21y)|4% cos(18x) * cos(18y),11% cos(55x) + cos(55y)|9% cos(18x) * cos(18y)|5% cos(56x) + cos(56y)|5% cos(37x) + cos(37y)|5% cos(1x) * cos(56y)|5% cos(56x) * cos(1y)|4% cos(35x) + cos(35y),13% cos(55x) + cos(55y)|13% cos(18x) * cos(18y)|5% cos(56x) * cos(1y)|5% cos(1x) * cos(56y)|5% cos(56x) + cos(56y)|4% cos(41x) + cos(41y)|3% cos(30x) + cos(30y),10% cos(18x) * cos(18y)|4% cos(18x) * cos(15y)|4% cos(15x) * cos(18y)|3% cos(21x) + cos(21y)|3% sin(18x) * sin(18y)|2% cos(33x) + cos(33y)|2% cos(10x) + cos(10y),13% cos(18x) * cos(18y)|8% cos(19x) + cos(19y)|7% cos(1x) * cos(18y)|7% cos(18x) * cos(1y)|6% cos(17x) + cos(17y)|3% cos(42x) + cos(42y)|2% sin(18x) * sin(18y),7% cos(42x) + cos(42y)|6% cos(41x) + cos(41y)|6% cos(15x) * cos(36y)|6% cos(36x) * cos(15y)|5% cos(21x) + cos(21y)|5% cos(56x) * cos(15y)|5% cos(15x) * cos(56y),11% cos(42x) + cos(42y)|5% cos(15x) * cos(56y)|5% cos(56x) * cos(15y)|4% cos(29x) + cos(29y)|4% cos(45x) + cos(45y)|4% cos(41x) + cos(41y)|3% cos(37x) + cos(37y),6% cos(3x) + cos(3y)|3% cos(6x) + cos(6y)|3% cos(33x) + cos(33y)|2% cos(10x) + cos(10y)|2% cos(2x) * cos(16y)|2% cos(16x) * cos(2y)|2% cos(30x) + cos(30y),9% cos(18x) * cos(18y)|7% cos(51x) + cos(51y)|5% cos(3x) + cos(3y)|4% cos(36x) * cos(15y)|4% cos(15x) * cos(36y)|4% cos(55x) + cos(55y)|3% cos(33x) + cos(33y),6% cos(41x) + cos(41y)|6% cos(42x) + cos(42y)|4% cos(3x) + cos(3y)|4% cos(10x) + cos(10y)|4% cos(15x) * cos(56y)|4% cos(56x) * cos(15y)|4% cos(24x) + cos(24y),7% cos(41x) + cos(41y)|7% cos(4x) + cos(4y)|4% cos(54x) + cos(54y)|4% cos(2x) + cos(2y)|4% cos(18x) * cos(18y)|4% cos(1x) * cos(3y)|4% cos(3x) * cos(1y),5% cos(18x) * cos(18y)|5% cos(45x) + cos(45y)|3% cos(39x) + cos(39y)|3% cos(3x) + cos(3y)|3% cos(29x) + cos(29y)|2% cos(31x) + cos(31y)|2% cos(36x) * cos(18y),7% cos(45x) + cos(45y)|4% cos(19x) + cos(19y)|3% cos(41x) + cos(41y)|3% cos(3x) + cos(3y)|3% cos(20x) + cos(20y)|3% cos(31x) + cos(31y)|2% cos(39x) + cos(39y),9% cos(45x) + cos(45y)|8% cos(18x) * cos(18y)|5% cos(30x) + cos(30y)|3% cos(12x) + cos(12y)|3% cos(55x) + cos(55y)|3% cos(3x) + cos(3y)|2% cos(1x) * cos(56y),7% cos(53x) + cos(53y)|5% cos(11x) + cos(11y)|5% cos(2x) + cos(2y)|4% cos(9x) + cos(9y)|3% cos(12x) + cos(12y)|3% cos(34x) + cos(34y)|3% cos(6x) + cos(6y),5% cos(4x) + cos(4y)|4% cos(45x) + cos(45y)|4% cos(39x) + cos(39y)|4% cos(28x) + cos(28y)|4% cos(20x) + cos(20y)|3% cos(53x) + cos(53y)|3% cos(7x) + cos(7y)
